id,name,short_name,owner_email,tax_id,address1,address2,city,us_state,zipcode,country,external_id,status,reject_reason,reject_detail,owner_id,reviewer_id,organization_id,notes,created_at,updated_at,approved_time_utc,account_code,sales_rep_id,owner_sales_rep_country,owner_sales_rep_office,owner_sales_rep_name,form_active_time,member_office,last_execution_time
667,"MUCHANG(SHANGHAI)SUPPLY CHAIN MANAGEMENTCO.,LTD.",MUCHANG,ye_chen@feflogistics.com,91310115MA1K45R8X6,"ROOM506 NO.55AONA ROAD,PUDONG,SHANGHAI",,SHANGHAI,SHANGHAI,200000,CN,CNM004008,APPROVED,,,753,44,706,,2019/12/25 上午 09:05:55,2019/12/30 上午 09:30:41,2019/12/30 上午 09:30:41,CNM004008,154,CN,SHANGHAI,"NICK LU (LU, XIAO-CHENG)",2019/12/25 上午 08:52:42,SHANGHAI,2020/5/18 上午 01:32:21
677,AMA FREIGHT SHANGHAI CO.LTD,AMA FREIGHT,c.ai@amafreight.com.cn,91310000698813504Y,"ROOM 805,AIJIA BUILDING,NO.288,WUHUA ROAD,HONGKOU DISTRICT",,SHANGHAI,SHANGHAI,200001,CN,CNA005064,APPROVED,,,763,45,719,,2019/12/25 上午 09:47:21,2019/12/30 上午 09:37:21,2019/12/30 上午 09:37:21,CNA005064,161,CN,SHANGHAI,"JOACHIM ZHANG (ZHANG, JUN-QI)",,SHANGHAI,2020/5/18 上午 01:32:21
907,"VWGE LOGISTICS CO.,LTD",VWGE,leolei@vwge.com.cn,914403005867322404,"Room 2402, building C, jialin haoting, no. 2001, shennan avenue, gangxia community, futian street, futian district, shenzhen",,shenzhen,GUANGDONG,518000,CN,CNV000744,APPROVED,,,1023,45,838,,2020/1/9 上午 07:46:40,2020/1/10 上午 08:39:01,2020/1/10 上午 08:39:01,CNV000744,124,CN,SHENZHEN,"MAX LIAO (LIAO, FAN-YUN)",2020/1/9 上午 07:43:18,SHENZHEN,2020/5/18 上午 01:32:21
681,"SINOTRANS SHANGHAI QIANTANG CO.,LTD",SINOTRANS QIANTANG,shilu@sinotrans.com,913101091322039691,"10/F.,INTERNATIONAL COMMERCIAL BUILDING NO.358,HAINING ROAD",,shanghai,SHANGHAI,200080,CN,CNS002284,APPROVED,,,767,44,728,,2019/12/25 上午 10:36:26,2019/12/31 上午 05:48:26,2019/12/31 上午 05:48:26,CNS002284,185,CN,SHANGHAI,"EFFIE LI (LI, CHEN)",2019/12/25 上午 10:26:36,SHANGHAI,2020/5/18 上午 01:32:21
120,SINOR INTERNATIONAL LOGISTICS COMPANY,SINOR,zhanghaibo1986@vip.qq.com,913302127782280814,"ROOM A-605,TIANRUN BUSINESS BUILDING,NO.737,ZHONGXING ROAD,NINGBO 315040,CHINA.",,NINGBO,ZHEJIANG,315000,CN,CNN009860,APPROVED,,,152,16,332,,2019/12/20 上午 03:23:38,2019/12/31 上午 08:53:25,2019/12/20 上午 09:58:10,CNN009860,221,CN,NINGBO,"KITTY ZHOU (ZHOU, SU-PING)",2019/12/20 上午 03:20:50,NINGBO,2020/5/18 上午 01:32:21
206, G.E. LOGISTICS (CHINA) LTD.NINGBO BRANCH, G.E. LOGISTICS,joyceg@gelogisticschina.com,913302125545066607,"Room 1609 CaiJiang Mansion,no 223 South CaiHong Rd,
  JiangDong District,Ningbo 315041 China
",,NINGBO,ZHEJIANG,315000,CN,CNG009834,APPROVED,,,239,44,190,,2019/12/20 上午 04:01:49,2019/12/20 上午 08:25:44,2019/12/20 上午 08:25:44,CNG009834,232,CN,NINGBO,ARNOLD WANG,2019/12/20 上午 04:01:23,NINGBO,2020/5/18 上午 01:32:21
841,"BLUE MARINE Co, Ltd",BLUE MARINE,cs@bluemarine-logistics.com,084,"01 DINH LE,P12,Q4",,Ho Chi Minh,,0842,VN,VNB000484,APPROVED,,,942,44,770,,2020/1/2 上午 01:39:18,2020/1/2 上午 07:58:13,2020/1/2 上午 07:58:13,VNB000484,490,VN,HO CHI MINH,VINCENT CAO,,HO CHI MINH,2020/5/18 上午 01:32:21
840,DOLPHIN LOGISTICS COMPANY LTD,"DOLPHIN LOGISTICS CO., LTD",taylor@dolphinvn.com,0304710996,"2F, TMS Building, No.172 Hai Ba Trung St.,","Dakao Ward, Dist 1, Ho Chi Minh City, VN ",HO CHI MINH,HO CHI MINH,70000,VN,VND000134,APPROVED,,,941,44,771,,2020/1/2 上午 01:18:43,2020/1/2 上午 07:59:17,2020/1/2 上午 07:59:17,VND000134,490,VN,HO CHI MINH,VINCENT CAO,2020/1/2 上午 01:15:46,HO CHI MINH,2020/5/18 上午 01:32:21
844,"GREEN GLOBAL TRANSPORT CO.,LTD",GRGTRANS,fensy@grgtrans.com,0312014992,"309-311 HOANG DIEU, DISTRICT 4, HO CHI MINH CITY",,70000,,70000,VN,VNG000544,APPROVED,,,945,44,769,,2020/1/2 上午 02:49:46,2020/1/2 上午 07:57:38,2020/1/2 上午 07:57:38,VNG000544,514,VN,HO CHI MINH,ANISTON DUONG,2020/1/2 上午 02:47:18,HO CHI MINH,2020/5/18 上午 01:32:21
834,"LIANYUNGANG FANOU INTERNATIONAL FREIGHT FORWARDING  CO., LTD","LIANYUNGANG FANOU INTERNATIONAL FREIGHT FORWARDING  CO., LTD",1444169893@qq.com,"91320703566863366C
","Room1002, Jinhai int'l mansion,No.189 Haitang RoadN,LianyunDistrict,Lianyungang.Jiangsu.China",,LIANYUNGANG,JIANGSU,LIANYUNQU,CN,CNL004227,APPROVED,,,935,45,765,,2019/12/31 上午 07:53:25,2020/1/2 上午 02:32:50,2020/1/2 上午 02:32:50,CNL004227,104,CN,LIANYUNGANG,JAMES LU,2019/12/31 上午 07:51:10,LIANYUNGANG,2020/5/18 上午 01:32:21
843,"W Hydrocolloids, Inc.",WHI,dennis@rico.com.ph,225688438,26th Flr. 5th Ave. BGC Taguig City,,Taguig,METRO MANILA,1634,PH,PHW000391,APPROVED,,,944,14,774,,2020/1/2 上午 02:28:35,2020/1/3 上午 04:14:31,2020/1/3 上午 04:14:31,PHW000391,339,PH,MANILA,IAN CARLO DADES LEOCADIO,2020/1/2 上午 02:21:57,MANILA,2020/5/18 上午 01:32:21
852,ufm container line,ufm,parko@tufmhk.com.hk,17708586-001-09-19-1,"rm1201, 12/f.,fat lee ind bldg., 17 hung to road, kwun tong, kowloon, hong kong",,Hong Kong,,852,HK,HKU000018,APPROVED,,,961,44,778,,2020/1/3 上午 04:46:20,2020/1/3 上午 09:41:53,2020/1/3 上午 09:41:52,HKU000018,360,HK,HONG KONG,"ANNIE LEE (LEE, WING HANG)",2020/1/3 上午 04:45:28,HONG KONG,2020/5/18 上午 01:32:21
851,Cargo Services Far East,CSFE,fabiolai@cargofe.com,000,"Terminal 3, ATL, Hong Kong",,Hong Kong,,000,HK,HKC000140,APPROVED,,,960,44,779,,2020/1/3 上午 04:36:52,2020/1/3 上午 09:42:40,2020/1/3 上午 09:42:40,HKC000140,360,HK,HONG KONG,"ANNIE LEE (LEE, WING HANG)",2020/1/3 上午 04:35:10,HONG KONG,2020/5/18 上午 01:32:21
871,"falcon logistics(xiamen)co.,ltd fuzhou branch",falcon,sales1.fz@fz.falcon-log.com,cnf007925,"unit1605,global plaza,158wusi road,gulou district,fuzhou city",,fuzhou,FUJIAN,350003,CN,CNF007925,APPROVED,,,980,45,797,,2020/1/6 上午 09:16:17,2020/1/7 上午 06:42:50,2020/1/7 上午 06:42:50,CNF007925,256,CN,FUZHOU,"SEAN WU (WU, HONG-XIANG)",,FUZHOU,2020/5/18 上午 01:32:21
925,Dolphin Logistics Company Ltd.,Dolphin Logistics,ct@dolphin-gp.com,89467182,"5F.,No 308, Sec.2,Bade Rd., Zhonshan Dist.",,Taipei,,10492,TW,TWD000728,APPROVED,,,1057,44,846,,2020/1/10 上午 07:05:15,2020/1/13 上午 01:36:07,2020/1/13 上午 01:36:07,TWD000728,478,TW,TAIPEI,"JENNY LIN,(LIN, CHIA-JUNG)",2020/1/10 上午 07:04:43,TAIPEI,2020/5/18 上午 01:32:21
673,"Shanghai AsiaCargo International Transportation Co., Ltd.",Shanghai AsiaCargo,lilianyang@asiacargo.com.cn,91310109776256353W,"RM1005, No.55 East Yan'an Road",,SHANGHAI,SHANGHAI,200001,CN,CNS028658,APPROVED,,,759,45,832,,2019/12/25 上午 09:32:40,2020/1/10 上午 05:37:30,2020/1/10 上午 05:37:30,CNS028658,179,CN,SHANGHAI,"ALEX LU (LU, HUA)",2019/12/23 上午 07:02:16,SHANGHAI,2020/5/18 上午 01:32:21
932,"Pacific Star Express(China) Co.,Ltd Ningbo Branch ",pacific,emc-info.psnb@pacificstar-nb.com,913302040792422476,"Huan He Center6th floor047 buildings,NO168 Anbo Road, Yinzhou District, Ningbo, Zhejiang",,NINGBO,ZHEJIANG,315000,CN,CNP001330,APPROVED,,,1077,44,851,,2020/1/10 上午 09:18:57,2020/1/13 上午 04:00:42,2020/1/13 上午 04:00:42,CNP001330,59,CN,NINGBO,ERIC LAI,2019/12/20 上午 03:23:54,NINGBO,2020/5/18 上午 01:32:21
685,"Unitrans Agency Co., Ltd. Nanning Branch",Unitrans Nanning Branch,jessie.wei@unitrans-agency.com,91450100579422068E,"Room 21-22, 12Fl, Modern International Building, No.115 Minzu Avenue,Nanning ,Guangxi Province,530000,China",,NANNING,GUANGXI,530022,CN,CNJ007006,APPROVED,,,776,45,648,,2019/12/26 上午 12:49:45,2019/12/30 上午 06:48:33,2019/12/30 上午 06:48:33,CNJ007006,89,CN,ZHANJIANG,MIO HOU,2019/12/26 上午 12:47:31,ZHANJIANG,2020/5/18 上午 01:32:21
702,Korab Global,KG,op@korab.co.kr,1058660229,"Rm #401, Childfund bldg, 20, Mugyo-Ro,"," Jung-Gu, Seoul, Korea ",SEOUL,SEOUL,04522,KR,KRK000127,APPROVED,,,793,14,681,,2019/12/26 上午 04:06:12,2019/12/30 上午 09:20:58,2019/12/30 上午 09:20:58,KRK000127,652,KR,SEOUL,"TREVOR YOH (YOH, IN-HYUK)",2019/12/26 上午 04:06:00,SEOUL,2020/5/18 上午 01:32:21
682,"SHANGHAI RUNSENT INTERNATIONAL LOGISTICS CO.,LTD.",RUNSENT,david.chen@runsent.com,91310115MA1H720J3E,"Room715,Tower 1,No.288 Wuhua Road.",,SHANGHAI,,200086,CN,CNS033351,APPROVED,,,768,45,687,,2019/12/25 上午 10:53:46,2019/12/30 上午 09:22:35,2019/12/30 上午 09:22:35,CNS033351,170,CN,SHANGHAI,"DANIEL SHI (SHI, JIA-CHENG)",2019/12/25 上午 08:45:27,SHANGHAI,2020/5/18 上午 01:32:21
703,"WORLDWIDE LOGISTICS CO.,LTD.","WORLDWIDE LOGISTICS CO.,LTD.",sha.vickiyin@worldwide-logistics.cn,91310110748777047E,"14F-16F JUNJIANG INTERNATIONAL
TOWER,NO.228 NING GUO ROAD,YANGPU 
DISTRICT,SHANGHAI,CHINA 200090 ",,YANGPU,SHANGHAI,200090,CN,CNW000797,APPROVED,,,794,44,688,,2019/12/26 上午 04:10:47,2019/12/30 上午 09:23:08,2019/12/30 上午 09:23:08,CNW000797,152,CN,SHANGHAI,"PEGGY SHEN (SHEN, HUI)",2019/12/23 上午 05:08:05,SHANGHAI,2020/5/18 上午 01:32:21
931,"FEVA CARGO(NINGBO)CO., LTD.",FEVA,linda@fevacargo.com,91330203316817631A,"ROOM8-5 NO.58, YINRUNHAOJING BUSSINESS PLAZA, NO.818 YONGFENG WEST ROAD, HAISHU DISTRICT",,Ningbo,ZHEJIANG,315000,CN,CNF007901,APPROVED,,,1076,44,852,,2020/1/10 上午 08:58:41,2020/1/13 上午 04:01:19,2020/1/13 上午 04:01:19,CNF007901,59,CN,NINGBO,ERIC LAI,2019/12/20 上午 03:21:04,NINGBO,2020/5/18 上午 01:32:21
678,"SHANGHAI ORIENTAL SUN SHIPPING CO., LTD.",ORIENTAL SUN ,wangyan@oriental-sun.com,91310109759578174T,"RM 1208,NO.235 CHANGYANG RD",,shanghai,SHANGHAI,200086,CN,CNS017136,APPROVED,,,764,44,691,,2019/12/25 上午 09:56:57,2019/12/30 上午 09:23:47,2019/12/30 上午 09:23:47,CNS017136,18,CN,SHANGHAI,"NICO ZHANG (ZHANG, HUI-YANG)",2019/12/25 上午 09:44:38,SHANGHAI,2020/5/18 上午 01:32:21
672,"EVER RICH INT' LOGISTICS(SHANGHAI)CO.,LTD",EVER RICH ,sophie@everrichlogistics.com,91310109773717759Q,"room 1001 tex home mansion NO.210 siping rd,shanghai China",,shanghai,SHANGHAI,200086,CN,CNE001764,APPROVED,,,758,14,696,,2019/12/25 上午 09:28:47,2019/12/30 上午 09:25:07,2019/12/30 上午 09:25:06,CNE001764,18,CN,SHANGHAI,"NICO ZHANG (ZHANG, HUI-YANG)",2019/12/25 上午 09:11:15,SHANGHAI,2020/5/18 上午 01:32:21
674,"EVERSTAR LOGISTICS CO.,LTD.",Everstar,caddiexi-sha@everstar-logistics.com,913101097683670000,"5/F, ZHENGZHANG MANSION,NO.165 SHUANGLIAO ROAD,YANGPU DISTRICT",,shanghai,SHANGHAI,200092,CN,"CNE001792
",APPROVED,,,760,44,697,,2019/12/25 上午 09:36:11,2019/12/30 上午 09:25:10,2019/12/30 上午 09:25:10,"CNE001792
",18,CN,SHANGHAI,"NICO ZHANG (ZHANG, HUI-YANG)",2019/12/25 上午 09:34:29,SHANGHAI,2020/5/18 上午 01:32:21
676,"Shanghai Translead Int'l Freight Co.,Ltd",Translead,jacky.qian@translead.cn,91310112676276592P,"Room 30B,No.1 Ruijin Road(S),Shanghai,China",,Shanghai,SHANGHAI,200023,CN,"CNS025691
",APPROVED,,,762,44,700,,2019/12/25 上午 09:44:09,2019/12/30 上午 09:26:45,2019/12/30 上午 09:26:45,"CNS025691
",18,CN,SHANGHAI,"NICO ZHANG (ZHANG, HUI-YANG)",2019/12/25 上午 09:27:02,SHANGHAI,2020/5/18 上午 01:32:21
695,"SHANGHAI METAL DREAM CO.,LTD.",METAL DREAM,jaques.yuan@metaldream.cn,91310113060901564M,"ROOM 1308, NO. 1999 YUNCHUAN ROAD, BAOSHAN DISTRICT, SHANGHAI CITY",,SHANGHAI,,201901,,CNS030631,APPROVED,,,786,45,701,,2019/12/26 上午 03:32:05,2019/12/30 上午 09:27:44,2019/12/30 上午 09:27:44,CNS030631,168,CN,SHANGHAI,"EDDIE HUA (HUA,YA-QI)",2019/12/26 上午 03:31:07,SHANGHAI,2020/5/18 上午 01:32:21
697,Merzario China Limited,Merzario,helen.xiong@merzario-china.com,91310000MA1G59UP07,"Room 1902,Shanghai Shangmao Building,No.188,Siping Road,Hongkou District, Shanghai",,200086,SHANGHAI,200086,CN,CNM002756,APPROVED,,,788,45,709,,2019/12/26 上午 03:53:50,2019/12/30 上午 09:31:24,2019/12/30 上午 09:31:24,CNM002756,165,CN,SHANGHAI,"JANE DONG (DONG, JIE)",,SHANGHAI,2020/5/18 上午 01:32:21
684,ACG LOGISTICS LIMITED,ACG,lilyqin@acgroup.sh.cn,913101057683941E,"ROOM 2E,LIAOYOU BUILDING,1100 DINGXI ROAD,SHANGHAI,CHINA",,SHANGHAI,SHANGHAI,200050,CN,CNA002452,APPROVED,,,770,45,713,,2019/12/25 下午 06:22:53,2019/12/30 上午 09:35:43,2019/12/30 上午 09:35:43,CNA002452,184,CN,SHANGHAI,"JENNIFER JIN (JIN, YI)",2019/12/25 下午 06:22:35,SHANGHAI,2020/5/18 上午 01:32:21
73,PINGYE FOREIGN TRANSPORTATION CORP LTD. OF SHANTOU S.E.Z.,PINGYE,linda-guo@pingye.com.cn,914405003981919266,"A-4/F.GOWORLD TECHNOLOGY BUILDING,NO.9,TECHNOLOGY RD(E)HI-TECH ZONE,SHANTOU",,SHANTOU,GUANGDONG,515000,CN,CNP000928,APPROVED,,,105,45,245,,2019/12/20 上午 03:00:41,2019/12/20 上午 09:13:06,2019/12/20 上午 09:13:06,CNP000928,94,CN,SHENZHEN,"SAM HUNG (HUNG,MING-HUNG)",2019/12/20 上午 02:59:18,SHENZHEN,2020/5/18 上午 01:32:21
1343,Kousa International LLC.1583745982.rejected,Kousa,karen@camdenpaper.com.1583745982.rejected,20223281400.1583745982.rejected,6300 Wilshire Blvd. Suite 1400,,Los Angeles,CALIFORNIA,90048,US,,REJECTED,others,Sales did not confirm for a long while.,1586,43,,,2020/1/21 下午 03:52:36,2020/3/9 上午 09:26:22,,,,,,,,,2020/5/18 上午 01:32:21
696,"Shanghai Sunrise International Logistics Co., Ltd.",Sunrise,694830158@qq.com,55390179,"Room 1102, Tower A, Baoland Plaza, NO. 688 Da Lian Road Yang Pu District, Shanghai, China",,shanghai,SHANGHAI,200082,CN,CNS029686,APPROVED,,,787,44,686,,2019/12/26 上午 03:45:17,2019/12/30 上午 09:22:15,2019/12/30 上午 09:22:15,CNS029686,152,CN,SHANGHAI,"PEGGY SHEN (SHEN, HUI)",2019/12/26 上午 03:43:54,SHANGHAI,2020/5/18 上午 01:32:21
916,UNITEX INTERNATIONAL FORWARDING (GZ) LIMITED.,UNITEX,pricing_can@uif.com.hk,91440101717857941P,"ROOM  2511-2514, YINGLONG  PLAZA,NO.76 HUANGPU DAODAO, ZHUJIANG XINCHENG, TIANHE  DISTRICT",,GUANGZHOU,GUANGDONG,510000,CN,CNU000566,APPROVED,,,1040,44,849,,2020/1/10 上午 02:14:59,2020/1/13 上午 03:58:55,2020/1/13 上午 03:58:55,CNU000566,250,CN,GUANGZHOU,"COCO LIN,(LIN, JING)",,GUANGZHOU,2020/5/18 上午 01:32:21
683,"Santa Marina Global Logistics Co., Ltd",Santa Marina,dinofei@santamarina.com,91310000667843540H,"ROOM D01, 2ND FLOOR, BUILDING 5, NO.958 LINGSHAN ROAD. ",PUDONG NEW DEVELOPMENT AREA ,SHANGHAI,SHANGHAI,200135,CN,CNS017045,APPROVED,,,769,45,664,,2019/12/25 下午 05:57:39,2019/12/30 上午 09:16:04,2019/12/30 上午 09:16:04,CNS017045,175,CN,SHANGHAI,"BRIAN CHAO (CHAO, CHIH-HAO)",2019/12/25 下午 05:56:04,SHANGHAI,2020/5/18 上午 01:32:21
686,"Pilot Logistics China Co., Limited",SHANGHAI PILOT,grace.chen@pilot-logistics.com,91310114561872466E,"Room 2602, Huaihai Zhonghua Mansion,885 Renmin Road,",,SHANGHAI,SHANGHAI,200001,CN,CNP002725,APPROVED,,,777,45,716,,2019/12/26 上午 12:54:43,2019/12/30 上午 09:36:37,2019/12/30 上午 09:36:37,CNP002725,161,CN,SHANGHAI,"JOACHIM ZHANG (ZHANG, JUN-QI)",2019/12/26 上午 12:13:53,SHANGHAI,2020/5/18 上午 01:32:21
699,"Ulog Services Co., LTD",Ulog,gracy.wu@ulogsvc.com,564656546565,"Room 167 4th Floor 328 Tian Tong Lu, Shanghai 200080",,shanghai,,200080,CN,CNU001365,APPROVED,,,790,44,717,,2019/12/26 上午 04:00:09,2019/12/30 上午 09:36:51,2019/12/30 上午 09:36:51,CNU001365,159,CN,SHANGHAI,"KEEL ZHANG (ZHANG, XUE-YU)",2019/12/20 上午 04:17:35,SHANGHAI,2020/5/18 上午 01:32:21
688,"MC TRANS EXPRESS CO.,LTD.",MC,ye_chen@mctransexpress.cn,91330109MA280CMA2X,ROOM21-23 CAR ZONE XIAOSHAN HANGZHOU CHINA,,HANGZHOU,SHANGHAI,200000,CN,CNM004009,APPROVED,,,779,44,730,,2019/12/26 上午 01:21:30,2019/12/31 上午 05:54:08,2019/12/31 上午 05:54:08,CNM004009,154,CN,SHANGHAI,"NICK LU (LU, XIAO-CHENG)",2019/12/25 上午 08:56:46,SHANGHAI,2020/5/18 上午 01:32:21
698,"ITEXPRESS CO., INC.",ITEXPRESS,itexpressco.dvo@gmail.com,007263176000,"Unit 1606 16th Floor West Avenue Suites,","No. 124 West Avenue, Brgy. Phil-Am,",Quezon City,,1104,PH,PHI000296,APPROVED,,,789,44,740,,2019/12/26 上午 03:56:02,2019/12/31 上午 09:12:40,2019/12/31 上午 09:12:40,PHI000296,336,PH,MANILA,CON CARME CLAIRE AVANZADO BIGLETE,2019/12/26 上午 03:55:44,MANILA,2020/5/18 上午 01:32:21
693,Rich Ams Global Sourcing Ltd,Rich Ams Global,docs3@richams.com,009069019000,Pasay City,,Pasay,METRO MANILA,1300,PH,PHR000888,APPROVED,,,784,44,744,,2019/12/26 上午 02:44:56,2019/12/31 上午 09:16:40,2019/12/31 上午 09:16:39,PHR000888,345,PH,MANILA,FRANKLIN VERDEJO STA. ROSA,2019/12/26 上午 02:37:07,MANILA,2020/5/18 上午 01:32:21
690,PAC ATLANTIC LINES (PHILS) INC,PAC ATLANTIC,avgolfo@pac-atlantic.com.ph,000-136-928-000,MEZZANINE FLR PAC ATLANTIC CENTRE 2917 FINLANDIA STREET SAN ISIDRO MAKATI CITY,,MAKATI CITY,,1234,PH,PHP000014,APPROVED,,,781,44,749,,2019/12/26 上午 01:31:44,2019/12/31 上午 09:20:03,2019/12/31 上午 09:20:03,PHP000014,344,PH,MANILA,KENNETH AMIDO HUALDE,2019/12/26 上午 01:31:12,MANILA,2020/5/18 上午 01:32:21
700,INTERNATIONAL FREIGHT FORWAREDERS PHILS INC,IFF PHILS INC,emily@iffphilippines.com,000413607000,"3RD FLOOR UNIT C AND D, MALATE BAYVIEW MANSION 1781 M. ADRIATICO ST. MALATE MANILA 1004 PHILIPPINES",,NCR,,1004,PH,PHI000015,APPROVED,,,791,45,766,,2019/12/26 上午 04:01:50,2020/1/2 上午 02:34:48,2020/1/2 上午 02:34:48,PHI000015,1,PH,MANILA,ARTURO RAMOS LEE,2019/12/26 上午 03:39:39,MANILA,2020/5/18 上午 01:32:21
701,"WORLD WIDE LOGISTICS CO.,LTD.",WORLD WIDE,sha.stephaniecho@worldwide-logistics.cn,91310110748777047E,"14F,JUNJIANG INTERNATIONAL BUILDING,NO.228 NINGGUO ROAD",,SHANGHAI,SHANGHAI,200090,CN,CNW000797,APPROVED,,,792,45,829,,2019/12/26 上午 04:03:01,2020/1/10 上午 05:36:23,2020/1/10 上午 05:36:23,CNW000797,152,CN,SHANGHAI,"PEGGY SHEN (SHEN, HUI)",2019/12/26 上午 03:36:32,SHANGHAI,2020/5/18 上午 01:32:21
689,"Savino Del Bene (shanghai) Co., Ltd.",SDB,monica.ling@savinodelbene.com,91310000717851451A,"29/A East Tower, Shanghai Hi-Tech King World, No.668 Beijing Road(East),Shanghai 200001,China ",,SHENZHEN,,518000,CN,CNS013369,APPROVED,,,780,45,830,,2019/12/26 上午 01:25:13,2020/1/13 上午 05:58:58,2020/1/10 上午 05:36:53,CNS013369,154,CN,SHANGHAI,"NICK LU (LU, XIAO-CHENG)",2019/12/26 上午 01:24:21,SHANGHAI,2020/5/18 上午 01:32:21
687,beiijng titan international supply chain co ltd,DINGTIAN,barney.wang@sino-dingtian.com,91110105MA018XCE2R,"ROOM1109, NO18 LIANRIGUOJI PLAZA, BEIJING",,BEIJING,,100022,CN,CNB004782,APPROVED,,,778,45,831,,2019/12/26 上午 01:09:56,2020/1/10 上午 05:37:07,2020/1/10 上午 05:37:07,CNB004782,175,CN,SHANGHAI,"BRIAN CHAO (CHAO, CHIH-HAO)",2019/12/26 上午 01:09:22,SHANGHAI,2020/5/18 上午 01:32:21
81,"DSV Air & Sea Co., Ltd Guangzhou Branch",DSV,rose.zeng@hk.dsv.com,91440107349172806,"Unit 01-04&08,17 Floor,The Centrepoint,No.374 Beijing Road",,GUANGZHOU,GUANGDONG,510600,CN,CND002840,APPROVED,,,113,14,44,,2019/12/20 上午 03:04:15,2019/12/20 上午 03:55:25,2019/12/20 上午 03:55:25,CND002840,253,CN,GUANGZHOU,"BEN FAN (FAN, LIANG-BIN)",2019/12/20 上午 03:03:13,GUANGZHOU,2020/5/18 上午 01:32:21
708,"WINNERS TRANS CO.,LTD",WINNERS,swchoi@winners-trans.co.kr,2028149821,"645 Eonju-ro, Gangnam-gu, Seoul, Korea",, ,SEOUL,06105,KR,KRW000003,APPROVED,,,799,44,655,,2019/12/26 上午 04:36:42,2019/12/30 上午 08:15:14,2019/12/30 上午 08:15:14,KRW000003,662,KR,SEOUL,"HAWKINS EUN (EUN, JONG-BUM)",2019/12/26 上午 04:34:17,SEOUL,2020/5/18 上午 01:32:21
706,"TK Freight (Shanghai) Co., Ltd.",TK,richardxia@tkfreight.cn,658421546416,"ROOM 2D04,2 FLOOR A BLOCK,NO.128  HUA YUAN ROAD",,SHANGHAI,,200080,CN,CNT008909,APPROVED,,,797,44,720,,2019/12/26 上午 04:31:34,2019/12/30 上午 09:37:29,2019/12/30 上午 09:37:28,CNT008909,159,CN,SHANGHAI,"KEEL ZHANG (ZHANG, XUE-YU)",2019/12/26 上午 04:27:03,SHANGHAI,2020/5/18 上午 01:32:21
731,ASIAN BRIDGE EXPRESS INC,ABEX,josie@asianbridge.com.ph,218-808-414-000,S12 GF GEDCOR SQUARE BLDG. COR IRASAN ST. SAN DIONISIO PARANAQUE CITY,,Paranaque,,1700,PH,PHA000980,APPROVED,,,822,44,739,,2019/12/26 上午 06:56:57,2019/12/31 上午 09:11:18,2019/12/31 上午 09:11:18,PHA000980,1,PH,MANILA,ARTURO RAMOS LEE,2019/12/26 上午 06:10:18,MANILA,2020/5/18 上午 01:32:21
836,CONG TY TNHH THUONG MAI DICH VU GIAO NHAN VAN TAI GIA NGUYEN,"GIA NGUYEN TRANSPORT LOGISTICS SERVICE TRADING CO.,LTD",annie@gnlogistics.com.vn,0311821376,"51D , DINH BO LINH STREET , WARD 26, BINH THANH ","DISTRICT, HOCHI MINH CITY,VIETNAM",HO CHI MINH CITY,HO CHI MINH,70000,VN,VNG000508,APPROVED,,,937,45,763,,2019/12/31 上午 10:19:47,2020/1/2 上午 02:31:44,2020/1/2 上午 02:31:44,VNG000508,490,VN,HO CHI MINH,VINCENT CAO,2019/12/31 上午 10:16:26,HO CHI MINH,2020/5/18 上午 01:32:21
704,ORIENT STAR INTERNATIONAL LOGISTICS SERVICES INC.,ORIENT STAR INTERNATIONAL,reyzendc.mnl@orientstargroup.com,009202826000,"UNIT C2, G/F ECHELON TOWER, 2100 A. MABINI ST., MALATE, MANILA, PHILIPPINES",,Manila,METRO MANILA,1004,PH,PHO000343,APPROVED,,,795,44,768,,2019/12/26 上午 04:12:35,2020/1/2 上午 05:48:02,2020/1/2 上午 05:48:02,PHO000343,345,PH,MANILA,FRANKLIN VERDEJO STA. ROSA,2019/12/26 上午 04:12:32,MANILA,2020/5/18 上午 01:32:21
842,"Patent International Logistics (Shenzhen)Co.,Ltd.Tianjin Branch",Patent Tianjin,cherry-tj@sz-patent.com,91120116797292804E,"3309-3310,33F,Tianxing Riverfront Square,No.81 11-Jing Rd,Tianjin,China",,TIANJIN,TIANJIN,300171,CN,CNP001760,APPROVED,,,943,44,772,,2020/1/2 上午 02:00:53,2020/1/2 上午 08:39:49,2020/1/2 上午 08:39:49,CNP001760,397,CN,TIANJIN,"DAWSON LV (LV, JIAN-GUO)",2020/1/2 上午 02:00:26,TIANJIN,2020/5/18 上午 01:32:21
853,"Summer Win international transportation Co.,Ltd.",Summer Win,cory@summerwin.com,91440500765741521D,"8/F Art plaza, No. 161 Chanping road, Shantou, Guangdong, China",,Shantou,GUANGDONG,515000,CN,CNS010025,APPROVED,,,962,14,783,,2020/1/3 上午 10:25:29,2020/1/6 上午 09:41:31,2020/1/6 上午 09:41:30,CNS010025,96,CN,SHANTOU,JASON CHIANG,2020/1/3 上午 10:24:19,SHANTOU,2020/5/18 上午 01:32:21
